objectid,format,title,date,location,publisher,longitude,latitude,subject,editor,creator,note,call_number,provenance,binding_description,local_note
buch1239,record,Pomona für Deutschlands Töchter,1784,Speier,Enderesische Schriften,,,letters; essays; poetry; stories; advertisements,Sophie La Roche,Sophie La Roche; Madame Engelhard; Ebenderselben; Hutten,"""Schreiben einer jungen Dame, auf ihrer Reise durch die Schweiz"" (477), ""Von dem Journal für die Damen in Neapel."" (506), ""Spanische Trauermode"" (530), ""Alte Toleranzlehre einer Frau."" (534), various letters between readers and editor.",PT19.P79,,"1/2 leather, tan paper covering boards, speckled edges","split into four parts (May, June, July, August), pagenation continues from previous book"
buch1240,record,Pomona für Deutschlands Töchter,1784,Speier,Enderesische Schriften,,,letters; essays; stories; poetry; songs; sheet music; advertisements,Sophie La Roche,Sophie La Roche,"""Aus dem Tagebuch meiner Schweizerreise."" (824), ""Antwort auf schätzbare Briefe an die zwey edle Freundinnen in Obersachsen."" (858), ""Pomona an ihre Leserinnen."" (859), ""An die deutschen Frauen."" (906), various letters between readers and Pomona.",PT19.P79,,"1/2 leather, tan paper covering boards, speckled edges","split into four parts (September, October, November, December), pagenation continues from previous book"
buch1241,record,Deutscher Musenalmanach.,1850,Nürnberg,Bauer & Raspe,,,poetry; songs; sheet music; advertisement,Christian Schad,Justinus Kerner; Theobald Kerner; Karl Mayer; Wolfgang Menzel; Nicol Müller; Ottmar; Gustav Schwab; Wilhelm Zimmermann; Ferdinand Braun; Karl Candidus; Daniel Hirk; Christian Hackenschmidt; Theodor Klein; German Mäurer; Friedrich Otte; Friedrich Oser; Emma Bunteschu; Ludwig Hub; Wolfgang Müller; Karl Heinrich Schnauffer; Wilhelm Smets; Ludwig Bechstein; Hoffmann von Fallersleben; Busso von Hagen; Eduard Kauffer; Julius Mosen; Philipp Engelhard Nathustus; Louise Otto; Robert Reinick; Hermann Semmig; Ernst von Feuchtersleben; J.G. Seidl; J.N. Vogl; G.F. Daumer; Franz von Kobell; Ludwig (König von Bayern); Christian Schad; Georg Scheuerlin; Heinrich Weiser; C. Weiß,"""Waldfrau"" (28), ""Schwanjungfrau"" (41), ""Das schöne Mädchen"" (45), ""Die Mutter in der Tochter"" (73), ""In der Republik der Geister"" (148), ""Das brave Weib"" (253), ""Göthe's Spieluhr"" (304), ""Traum"" (411). Front image: Print of a man, caption illegible",PT19.D486 v.1,owner signature on inside cover (illegible),"1/4 blue leather, speckled paper over boards, marbled edges",
buch1242,record,Deutscher Musenalmanach.,1852,Nürnberg,Bauer & Raspe,,,poetry; songs; sheet music,Christian Schad,Franz von Kobell; Friedrich Otoo; Anna Benedikt; G.F. Daumer; Ignaz Hub; Friedrich Lampert; Christian Schad; Georg Scherer; Georg Scheurlin; Friedrich Hornfeck; Walter Jung; Karl Candidus; Heinrich Hoffmann von Fallersleben; Adolf Stahr; Eduard Ziehen; Victor Precht; K.A. Kaltenbrunner; J.G. Seidl; J.N. Vogl; Paul Heyse; Karl Lange; Philipp Engelhard Nathustus; Robert Reinick; Max Waldau; Eduard Brauer; Emma Bunteschu; Alexander Kaufmann; Gottfried Kinkel; Kornelio; L. Lersch; German Mäurer; Johannes Minckwitz; Louise Otto; Heinrich Pröhle; Hermann Semmig; Theobald Kerner; Karl Mayer; F.E. Ostertag; K.H. Schnauffer; Gustav Schwab; Wilhelm Zimmermann; Friedrich Oser; Vincenz von Ehrhart; Alexander Gigl; A. Petter; Pfeifer; Adolf Pichler; I.V. Zingerle; Ludwig Bechstein; Müller von der Werra; Karl Sondershausen; Nikolaus Lenau; Gustav Reinhart; Eduard Schulte; G.F. Vincke,"""Brautlied"" (115), ""Die deutsche Mutter"" (246), ""Nach Amerika"" (271), ""Einer Frau"" (305). Front image: Print of G. Spiller von Hauenschild",PT19.D486 v.2,owner signature on inside cover (illegible),"1/4 blue leather, speckled paper over boards, marbled edges",
buch1243,record,Deutscher Musenalmanach.,1857,Würzburg,Stahel'sche Buchhandlung,,,poetry; songs; sheet music,Christian Schad,L.A. Frankl; Apollonius von Maltitz; Gustav Mühl; Adolf Stöber; August Stöber; Nicolai Rehbinder; Friedrich Güll; Ignaz Hub; Rudolf Reither; Friedrich Rückert; Christian Schad; Georg Scheurlin; Karl Manfred-Drärler; Adolf Doerr; Feodor Löwe; Luise von Ploennies; Julius von Rodenberg; Adolf Ritter von Tschabuschnigg; Jegór von Sivers; Rudolf Hirsch; Louis von Arentschildt; Heinrich Hoffmann von Fallersleben; Adolf von Leutrum-Ertingen; Günther Nicol; Eduard Ziehen; F.W. Rogge; Ludwig Foglar; J.N. Vogl; E.M. Arndt; Helmina von Chézy; Rudolf Gottschall; August Kahlert; Hermann Marggraff; Wilhelm Osterwald; Heinrich Pröhle; Leopold Schefer; Feodor Wehl; Eduard Brauer; Heinrich Heine; Alexander Kaufmann; Gottfried Kinkel; Wolfgang Müller von Königswinter; Gustav Pfarrius; J.V. Scheffel; Johannes Minckwitz; Luise Otto; J.G. Fischer; Julius Krais; Karl Mayer; Ludwig Pfau; Balthasar Reber; J.J. Reithard; Karl Guntram; Adolf Bube; Berthold Sigismund; Ludwig Storch; Julius Sturm; Adolf Pichler; Rudolf Kulemann; Joseph Seiler,"""Mutterliebe"" (235), ""Die Mutter des Tökeli"" (237), ""Die Braut des Bergmanns"" (243), ""Das Bettelweib"" (108), ""Frauenlob und Frauendank"" (247). Front image: Print of a man, caption illegible",PT19.D486,"bookplate on inside cover reading ""Büchersammlung F.V. Geisinger""","blue gold-tooled and embossed cloth over boards, gilt edges",
buch1244,record,Deutscher Musenalmanach.,1858,Würzburg,Stahel'sche Buchhandlung,,,poetry; songs; sheet music,Christian Schad,Friedrich Beck; Felix Dahn; Hermann Lingg; L.A. Frankl; Moritz Hartmann; Theodor Klein; Nicolai Rehbinder; Ignaz Hub; Christian Schad; Karl Drärler-Manfred; Adolf Dörr; Luise von Ploennies; Julius Rodenberg; Karl Seyffardt; Adolf Ritter von Taschabuschnigg; Cajetan Cerri; Friedrich Bodenstedt; Adolf von Leutrum-Ertingen; Günther Nicol; Adolf Strodtmann; Bernhard Endrulat; Heinrich Zeise; Ludwig Foglar; Joseph von Hammer-Purgstall; Hermann Sallmayer; Constant von Wurzbach; J.N. Vogl; E.M. Arndt; Rudolf Gottschall; Julius Große; Karl von Holtei; August Kahlert; Ludwig de. Marées; Hermann Marggraff; Heinrich Pröhle; Otto Roquette; Leopold Schefer; Eduard Brauer; Adolf von Marées; Gustav Pfarrius; J.V. Scheffel; August Schnezler; Adelheid von Solterfoth; Adolf Böttger; Luise Otto; Adolf Wolff; Justinus Kerner; Karl Mayer; Ludwig Pfau; Gottfried Keller; Balthasar Reber; Karl Guntram; Adolf Bube; Berthold Sigismund; Ludwig Storch; Julius Sturm; Johann Ritter von Alpenburg; Adolf Pichler; I.V. Zingerle; Karl Beck; Rudolf Kulemann; Gustav Reinhart,"""Die Brautnacht"" (244), ""Die Jüdin"" (253), ""Geistliche Lieder aus Italien"" (314), ""Hymne an die Mutter"" (58), ""Mutter und Kind"" (62), ""Der meinem Weib Mit-Ungetraute"" (63). Front image: Print of a man, caption illegible",PT19.D486 v.8,,"blue gold-tooled and embossed cloth over boards, gilt edges",
buch1245,record,Deutscher Musenalmanach.,1859,Würzburg,Stahel'sche Buchhandlung,,,poetry; songs; sheet music,Christian Schad,C.F. Beck; Sebastian Franz von Darenberger; Hermann Lingg; J.M. Meyr; Friedrich Bach; K.E. Ebert; L.A. Frankl; Moriz Hartmann; Siegfried Kapper; Alfred Meißner; L.A. Staufe; Friedrich Hebbel; Karl Candidus; Theodor Klein; L.A. Stöber; J.G. Zetter; G.F. Daumer; Friedrich Güll; Ignaz Hub; Christian Schad; Georg Scheurlin; K.F. Drärler-Manfred; Moriz Carriere; Theodor Creizenach; Franz Dingelstedt; Adolf Doerr; Julius Levy; Feodor Löwe; S.H. Mosenthal; K.L. Reh; Adolf Ritter von Taschbuschnigg; A.A.M. von Auersperg; C.W.E. von Tannenberg; E.F. Münch-Bellinghausen; Jegór von Sivers; Cajetan Cerri; R.J. Hirsch; Louis von Arentsschildt; E.H. Feistkorn; A.F.P. Leutrum-Ertingen; K.W.G. Nicol; K.J.P. Spitta; C.E. Duboc; Emanuel Geibel; Ludwig Giesebrecht; F.W. Rogge; M.J. Schleiden; Heinrich Zeise; Eduard von Bauernfeld; I.F. Castelli; J.L. Deinhardstein; Ludwig Eckardt; Ludwig Foglar; Elisabeth Glück; Franz Grillparzer; H.R. von Levitschnigg; Otto Prechtler; Hermann Rollett; J.G. Seidl; J.N. Vogl; E.M. Arndt; R.E. Prutz; C.F. Scherenberg; Ludwig Kalisch; Otto Roquette; Helmina von Chézy; Bernhard Endrulat; G.T. Fechner; Adolf Glaßbrenner; Julius Große; Paul Heyse; Hermann Marggraff; H.C.F. Pröhle; J.K.F. Rosenkranz; Emilie Emma von Hallberg; Alexander Kaufmann; Gottfried Kinkel; Adolf Krummacher; K.W. Müller; Gustav Pfarrius; J.V. Scheffel; Adolf Schults; K.J. Simrock; Peter Löser; Johannes Minckwitz; Louise Otto; F.W.T. Schöpff; J.K.B. von Eichendorff; Rudolf Gottschall; August Kahlert; Hermann Kletke; Heinrich Laube; Leopold Schefer; Feodor Wehl; J.C. von Zedlitz; P.J. Willatzen; J.G. Fischer; F.J. Krais; Karl Mayer; Eduard Mörike; Friedrich Notter; Ludwig Pfau; Gustav Schwab; K.R. Hagenbach; Gottfried Keller; Friedrich Oser; Bathasar Reber; K.G.L.R. von Leitner; Adolf Bube; F.F.A. von Maltitz; Berthold Sigismund; Ludwig Storch; Julius Sturm; Adolf Pichler; K.I. Beck; M.G. Saphir; Annete von Droste-Hülshoff; Rudolf Kulemann; Friedrich Ruperti,"""Frauenzüge"" (323), ""Frauenglück"" (202), ""Die Mädchen von Albano"" (172), ""Das Mädchen von Capri"" (357), ""Italiänische Volksposie"" (433), ""Die Jungfrau von der Neuenburg"" (287), ""Eine deutsche Jungfrau"" (84), ""Mutterliebe"" (218). Front image: Print of a man, caption illegible",PT19.D486 v.9,,"rebound in blue cloth over boards, green paper wrap",
buch1246,record,Musenalmanach für das Jahr 1830,1830,Leipzig,Weidmannische Buchhandlung,,,poetry; songs; charades,Amadeus Wendt,Chamisso; Göthe; Hagenbach; Halirsch; Heyden; F. Hoffmann; Immermann; H. von Kleist; Müller; Gr. von Platen; Quandt; Riemer; Robert; Rückert; Schefer; Fr. von Schlegel; Schleiermacher; Schwab; Stägemann; Stieglitz; Waiblinger; Wendt; de Wette; Wetzel; Zeller,"""Dialog zwischen den Gnomen, der Geognosie und der Technik"" (1), ""In Italien, an die deutsche Heimath"" (254), ""Der Schmuck der Mutter"" (196), ""Tibetanischer Mythus"" (197), ""Nach vier Jahren in der Fremde"" (209), charades (262), ""Schwäbische Sagen"" (55), ""Bilder des weiblichen Lebens"" (274), ""Das Alpenglühen im Lauterbrunnen-Thale"" (200). Front image: Print of a man",PT19.D488 v.1,owner signature on inside cover (illegible),"gray paper boards, gilt edges",
buch1247,record,Musenalmanach für das Jahr 1831,1831,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,Amadeus Wendt,E.M. Arndt; Fr. Brun; A von Chamisso; K.E. Ebert; Göthe; A. Grün; K.R. Hagenbach; L. Halirsch; U. Hegner; F. von Heyden; Hoffmann von F.; J. Kerner; A. Kopisch; E. Langrehr; K. Mayer; W. Menzel; A. Dehlenschläger; Gr. von Platen; F.W. Riemer; F. Rückert; J.G. von Salis; L. Schefer; A.W. von Schlegel; G. Schwab; L. Tieck; L. Uhland; Wagner von L.; W. Waiblinger; A. Wendt; J.C. von Zedlitz; A. Zeller,"""Vermahnung an den irdischen Stolz"" (87), ""Frauen-Liebe und Leben"" (73), ""Den vereinigten Staaten"" (42), ""Die Himmelsbraut"" (43), ""Altkatholische Hymnen"" (170), ""Die Mutter"" (67). Front image: Print of Ludwig Tieck",PT19.D488 v.2,,"ivory paper boards with colored design, gilt edges",
buch1248,record,Musenalmanach für das Jahr 1832,1832,Leipzig,Weidmannische Buchhandlung,,,poetry; songs; advertisements,Amadeus Wendt,E.M. Arndt; L.A. von Arnim; A.T. Brück; A. von Chamisso; A. Grün; L. Halirsch; U. Hegner; F. von Heyden; Hoffmann von F.; R.H. Klausen; E. Langrehr; K. Mayer; W. Menzel; J. Mosen; G. Pfizer; P.A. Pfizer; A.G. von Platen; W. Riemer; F.W. Rogge; F. Rückert; L. Schefer; A.W. von Schlegel; A.G. von Schlippenbach; H. Selten; K. Simrock; V. Strauß; L. Tieck; W. Wackernagel; W. Waiblinger; A. Wendt; A. Zeller,"""Die Mutter und das Kind"" (165), ""Der Geist der Zeit"" (383), ""Besuch der jungen Frau"" (372), ""Die Tiroler"" (14), ""Der ewige Jude"" (236). Front image: Print of A.W. von Schlegel",PT19.D488 v.3,,"ivory paper boards with colored design, gilt edges, in brown slip case",
buch1249,record,Deutscher Musenalmanach für das Jahr 1833.,1833,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; G. Schwab,E.M. Arndt; D.A. Assing; A. von Chamisso; J. von Eichendorff; F. de la M. Fouque; Freiherrn von Gaudy; Göthe; A. Grün; C. Grüneisen; K.R. Hagenbach; F. von Heyden; Hoffmann von F.; K. von Holtei; E. von Houwald; K. Immermann; J. Kerner; F. Kugler; N. Lenau; K. Mayer; M. Mayr; W. Menzel; J. Mosen; J.C. Nänny; G. Pfizer; A. Peters; A.G. von Platen; G. Rapp; R. Reinick; L. Reland; F.W. Riemer; Rosa Maria; F. Rückert; C. von Salza; von Schlippenbach; A. Schnetzler; G. Schwab; K. Simrock; H. Stieglitz; A. Stöber; C. Barnhagen; M. Veit; W. Wackernagel; Wagner von L.; W. Zimmermann,"""Deutsche Volkssagen"" (290), ""In das Stammbuch einer Dame"" (7), ""In das Stammbuch einer jungen Dame"" (8), ""Der Traum der Mutter"" (132), ""Die Mutter mit dem Kinde"" (127), ""Die Zigeunerin im Gefängniß"" (238). Front image: Print of Adelbert von Chamifso",PT19.D488 v.4,,"ivory paper boards with musical motif design, gilt edges",
buch1250,record,Deutscher Musenalmanach für das Jahr 1834.,1834,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; G. Schwab,D.A. Assing; K. Barth; L. Bornitz; A. von Chamisso; Eduard R.; J. von Eichendorff; E. Ferrand; E. von Feuchtersleben; L. Giesenbrecht; A. Grün; C. Grüneisen; Hans Tiro; E. Hecker; K. von Holtei; L. Horst; C.W. Huber; Just Kerner; A. Kopisch; N. Lenau; Ludwig von Bayern; von Maré; Karl Mayer; W. Menzel; E. Meyer; E. Mörike; J. Mosen; G. Pfizer; A. von Platen; G. Rapp; R. Reinick; Rosa Maria; F. Röse; F. Rückert; E. von Schenk; A. Schöll; G. Schwab; C. von Schweizer; A. Sebus; A. von Sternberg; A. Stöber; K. Streckfuß; M. Veit; F.T. Vischer; W. Wackernagel,"""Traum und Erwachen"" (111), ""Die Braut vom Bergsee"" (313). Front image: Print of Friedrich Rückert",PT19.D488 v.5,owner signature on inside cover (illegible),"yellow cloth over boards, gilt edges, in ivory slipcase",
buch1251,record,Deutscher Musenalmanach für das Jahr 1835.,1835,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; G. Schwab,König Ludwig von Bayern; Felix Adolphi; E.M. Arndt; D.A. Assing; K. Barth; R. Binder; L. Braunfels; A.T. Bruck; A. von Chamisso; S. Darenberger; Diotima; J.F. von Eichendorf; E. Ferrand; E.F. von Feuchtersleben; F. Fischer; F. Freiligrath; F. de la M. Fouqué; F.F. von Gaudy; L. Giesebrecht; A. Grün; K. Grüneisen; K.R. Hagenbach; G. Heyse; A. Kopisch; F. Kugler; D.W. Landfermann; N. Lenau; A. von Marées; H. Marggraf; T. Marggraf; K. Mayer; W. Menzel; J. Mosen; G. Pfizer; R. Reinick; F. Rückert; E. von Schenk; A. Schott; Schurz; G. Schwab; J.G. Seidl; K. Simrock; Söltl; E. Spät; F.A. von Sternburg; A. Stöber; V. Strauß; K. Streckfuß; H. Tiro; L. Uhland; vom See; W. Wackernagel; K. Wilde; G.A. von Würtemberg; A. Zeising; F.A.F. von Zu Rhein,"""An eine Mutter"" (355), ""Die alte Waschfrau"" (162), ""Der zweite Sokrates"" (335), ""Der griechische Tag"" (39), ""Schweizerreise"" (165), ""Baltische Lieder"" (279). Front image: Print of Gustav Schwal",PT19.D488 v.6,"owner signature on inside cover from 1836 (illegible), drawings on last page","pink clother over paper boards, gilt edges",
buch1252,record,Deutscher Musenalmanach für das Jahr 1836.,1836,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; G. Schwab,König Ludwig von Bayern; Felix Adolphi; D.A. Assing; L. Braunfels; A. von Chamisso; S. Daxenberger; F. Dingelstedt; Diotima; L. Dreves; F.G. Drimborn; J.F. von Eichendorff; E. Ferrand; E.F. Feuchtersleben; F. de la M. Fouqué; F. Freiligrath; A.E. Fröhlich; F.F. Gaudy; E. Geibel; A. Grün; C. Grüneisen; K.R. Hagenbach; R. Heilmann; G. Heyse; H. Höndschker; C.W. Huber; J. Kerner; J. Kewer; F. Kugler; N. Lenau; R. Markgraf; Karl Mayer; W. Menzel; C.W. Müller; G. Pfizer; R.E. Prutz; E. Reichenau; R. Reinick; Rosa Maria; F. Rückert; E. von Schenk; A.W. von Schlegel; G. Schulz; A. Schurz; G. Schwab; B. von Schweizer; A. Sebus; L. Seeger; W. Smets; H. Stieglitz; A. Stöber; V. Strauß; K. Streckfuß; Hans Tiro; Leo von Walthen; H. Wenzel; L. Wihl; G.A. von Würtemberg; A. Zeising,"""Die Augen der teutschen Frauen"" (xi), ""Entwelche Lieder vom chinesischen Kaiser"" (189), ""Morgenträume"" (175), ""Vom Gebirge"" (125), ""Neugriechische Volkslieder"" (6), ""Der Brautkranz"" (394), ""Das Mädchen im Walde"" (235), ""Das Kolosseum"" (267), ""Mädchens Klage"" (266), ""Der trauernde Rabbi"" (256). Front image: Print of Anastasius Grün",PT19.D488 v.7,,"blue paper boards, gilt edges",
buch1253,record,Deutscher Musenalmanach für das Jahr 1837.,1837,Leipzig,Weidmannische Buchhandlung,,,poetry (many sonnets); songs,Adelbert von Chamisso,D.A. Assing; L. Braunfels; A. von Chamisso; F. Dingelstedt; Diotima; L. Dreves; J.F. von Eichendorff; E. Ferrand; E.F. von Feuchtersleben; L.M. Fouqué; F. Freiligrath; F.F. Gaudy; E. Geibel; A. Grün; O.F. Gruppe; K.R. Hagenbach; H. Höndschker; Hoffmann von F.; E. Lesson; L. Liber; J. Minding; H. Neumann; R.E. Prutz; R. Reinick; Rosa Maria; F. Rückert; F. von Sallet; L. Schefer; A. Schöll; K. Simrock; V. Strauß; K. Streckfuß; K.B. Trinius; W. Wackernagel,"""Am Hochzeitsmorgen"" (223), ""Zum Hochzeittag"" (209). Front image: Print of Heinrich Heine",PT19.D488 v.8,owner signature on inside cover (illegible),"pink paper boards, gilt edges, in green slipcase",
buch1254,record,Deutscher Musenalmanach für das Jahr 1838.,1838,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; G. Schwab,D.A. Assing; A. von Chamisso; J.F. von Eichendorff; E. Ferrand; A.A.L. Follen; H. Fournier; F.F. Gaudy; E. Geibel; Göthe; A. Grün; O.F. Gruppe; Hoffmann von F.; E. von Houwald; J. Kerner; H. Kurtz; L. Liber; Karl Mayer; W. Menzel; J. Mosen; N. Müller; G. Pfizer; F. Rückert; F. von Sallet; G. Scheuerlin; A. Schöll; G. Schwab; J.G. Seidl; Adolf Stöber; August Stöber; V. Strauß; K. Streckfuß; Hans Tiro; J.H. von Wessenberg; L. Wihl,"""Die gute alte Zeit"" (159), ""Die Pestjungfrau"" (174), ""Der schönste Tod"" (214), ""Erinnerung an Neapel"" (220), ""Bild aus Rom"" (222), ""Deutsche Sprichwörter"" (96). Front image: Print of Ludwig Uhland",PT19.D488 v.9,"owner bookplate reading ""Adelbert von Keller, ordentlicher Professor der deutschen Sprache an der Universität Tübingen."", owner stamp from Vienna","green paper boards, gilt edges",
buch1255,record,Deutscher Musenalmanach für das Jahr 1839.,1839,Leipzig,Weidmannische Buchhandlung,,,poetry; songs,A. von Chamisso; Franz Freih. Gaudy,E.M. Arndt; G.F. Blaul; A. von Chamisso; Diotima; J.F. von Eichendorff; A. Ellissen; E. Ferrand; F. de la M. Fouqué; F.F. Gaudy; E. Geibel; O.F. Gruppe; Hoffmann von F.; J. Kerner; A. Kopisch; H. Kurtz; G. Pfizer; Puschkin; W. Rauschenbusch; F. von Sallet; A. Schöll; G. Schwab; J.G. Seidel; K. Simrock; F.A. von Stägemann; V. Strauß; O. von Sydow; H. Tiro; J.H. von Wessenberg,"""Zweites Lied von der alten Waschfrau"" (38), ""Ein russisches Lied"" (199), ""Das Glaswappen von Frauenfeld"" (1), ""Frauenlob"" (209), ""Das Ave Maria"" (213), ""Bonapartisches"" (207). Front image: Print of Graf Platen",PT19.D488 v.10,,"blue paper boards, gilt edges",
buch1256,record,Deutscher Regenten-Almanach auf das Jahr 1827.,1827,Ilmenau,B.F. Voigt,,,biographical essays; advertisement,B.F. Voigt,,histories of the reigning German monarchs.,PT19.D49 v.2,dutch train ticket in first page,"embossed white boards, gilt edges",
buch1257,record,Deutscher Regenten-Almanach auf das Jahr 1829.,1829,Ilmenau,B.F. Voigt,,,biographical essays; advertisement,B.F. Voigt,,histories of the reigning German monarchs.,PT19.D49 v.4,,"ivory suede covering boards, gilt edges",
buch1258,record,Deutscher Volks-Kalendar für das Jahr 1835.,1835,Berlin and Königsberg in der Neumark,Vereins-Buchhandlung,,,"calendar; essays (historical, religious, cultural, scientific, biographical); stories; poetry; advertisement",F.W. Gubitz,Clemens Brentano; Wilhelm Müller; Albert Schlippenbach; Franz Kugler; Adalbert von Chamisso; Emil Linden; A.G. Gentzel; Marggraf; Ehle; Theodor Mügge;,"calendar with zodiac and moon data, birthdays of monarchs, ""Die Bedeutung der christlichen Feste"" (1), ""Betrachtungen über die Himmelstörper, insbesondere die Kometen."" (24), ""Ueber Gebirgs-Formation"" (52), ""Das Forum in Rom"" (136), ""Eine Scene in Ungarn"" (138), ""Neue Erfindungen und Angaben"" (143), ""Eine Chinesische Bauern-Familie"" (147), ""Grange's neuer Pflug"" (151), ""Von einem bösen listigen Weibe"" (162).",PT19.D493,piece of paper left in page 114,yellow paper with green and black stripes,
buch1259,record,Deutscher Volks-Kalendar für das Jahr 1836.,1836,Berlin and Königsberg in der Neumark,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; advertisement",F.W. Gubitz,Wilhelm Beer; J.H. Mädler; M.E. Simion; Adalbert vom Thale; A.G. Geutzel; A. Münde; Karl Maria von Weber; Bertram,"calendar with zodiac and moon data, birthdays of monarchs, ""Ueber den Mond"" (8), ""Populäre Belehrung über das Wesen der Dampfmaschinen und deren nächste Anwendungen."" (19), ""Das Wallsisch-Skelett"" (68), ""Echtes Portrait eines Chinesen."" (94), ""Die Zigeuner"" (98), ""Das Still-Leben der Elephanten"" (155). ",PT19.D493,,yellow paper with green and black stripes,
buch1260,record,Deutscher Volks-Kalendar für das Jahr 1837.,1837,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; advertisement",F.W. Gubitz,E. Rolle; T. Daun; Chastel; A. Münde; T. Laurin; Hermann Marggraff; Mädler; Bertram; A. Rebenstein; Moritz Zandyck; H. Gihl; Emil Linden; A. Kahlert; F.W. Gubitz; F. Wege; A.G. Gentzel; F. Lange; Karl Förster,"calendar with zodiac and moon data, birthdays of monarchs, ""Das hochherzige Mädchen"" (31), ""Moden von 1777 und 1835"" (148), ""Satan in Nöthen"" (167).",PT19.D493,,yellow paper with green and black stripes,
buch1261,record,Deutscher Volks-Kalendar für das Jahr 1838.,1838,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; advertisement",F.W. Gubitz,Mädler; A. Rebenstein; F. Bellegro; A. Bode; Tessin; Bertram; F. Wege; J. Seidel; A. Samtner; F.W. Gubitz; Roussel; Arthur Lutze; H. Gihl;,"calendar with zodiac and moon data, birthdays of monarchs, ""Die Nonnen"" (49), ""Die Berge in der Umgegend Berlins"" (66), ""Der Thierkampft in Indien"" (87), ""Das zwanzigste Jahrhundert"" (166).",PT19.D493,,yellow paper with green and black stripes,
buch1262,record,Deutscher Volks-Kalendar für das Jahr 1839.,1839,Leipzig,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score); advertisement",F.W. Gubitz,J. Braun; A. Rebenstein; E. Braun; Bertram; Reihl; F. Hitzig; Gellert,"calendar with zodiac and moon data, birthdays of monarchs, ""Wir glauben All' an einen Gott!"" (3).",PT19.D493,,yellow paper with green and black stripes,
buch1263,record,Deutscher Volks-Kalendar für das Jahr 1840.,1840,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score); advertisement",F.W. Gubitz,H. Beta; Betram,"calendar with zodiac and moon data, birthdays of monarchs, ""Das Edelfräulein"" (57), ""Die Dorfbraut"" (162).",PT19.D493,,yellow paper with green and black stripes,
buch1264,record,Deutscher Volks-Kalendar für das Jahr 1841.,1841,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score); advertisement",F.W. Gubitz,H. Beta; H.W. Berend; Bertram; A. Samtner; Gellert; F.W. Gubitz; F. Walter,"calendar with zodiac and moon data, birthdays of monarchs, ""Der Christen Lied für alle Zeit"" (1), ""Das arglistige Weib"" (61), ""Die alte Zigeunerin"" (131), ""Die schöne Bandhändlerin"" (162).",PT19.D493,,yellow paper with green and black stripes,
buch1265,record,Deutscher Volks-Kalendar für das Jahr 1842.,1842,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score); advertisement",F.W. Gubitz,J. Bern; F.W. Gubitz; H. Beta; Theodor Brenz; W. von Waldbrühl; Bertram; Eduard Stollé; H. Gihl,"calendar with zodiac and moon data, birthdays of monarchs, ""Die wirthliche Hausfrau"" (109).",PT19.D493,,yellow paper with green and black stripes,
buch1266,record,Deutscher Volks-Kalendar für das Jahr 1843.,1843,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score)",F.W. Gubitz,A. Becker; Anton Gubitz; Mädler; Preuß; F.W. Gubitz; Bertram; H. Robinson; F. Paolo,"calendar with zodiac and moon data, birthdays of monarchs, ""Die beiden Träume"" (46).",PT19.D493,,yellow paper with green and black stripes,
buch1267,record,Deutscher Volks-Kalendar für das Jahr 1844.,1844,Berlin,Vereins-Buchhandlung,,,"calendar; essays (historical, cultural, scientific, biographical); stories; poetry; songs (with musical score); advertisement",F.W. Gubitz,Bertram; C. Dellink; Mädler; C. Rienitz; Anton Gubitz; F. Paolo; W. von Waldbrühl,"calendar with zodiac and moon data, birthdays of monarchs, ""Putz- und Modesucht"" (41).",PT19.D493,,yellow paper with green and black stripes,
